client_ref,client_id,subscription_ref,candidate_for_funnel,rank_number,auto_rank_reason,manual_override_applied,selection_status,selection_reason,candidate_count
AA9BA4BF01266AD311E8AACD35933E12,000000014,AAABA4BF01266AD311E938F5D44026C7,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AA9BA4BF01266AD311E8AACD35933E1A,000000022,B548559089FAFBA940EACA7E036204C6,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,4
AA9BA4BF01266AD311E8AACD35933E1A,000000022,95BE9813BF57845D40F6389B4A553567,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,4
AA9BA4BF01266AD311E8AACD35933E1A,000000022,A90461FB275C44F94A51FFE26815BA3E,reactivation,3,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,4
AA9BA4BF01266AD311E8AACD35933E1A,000000022,B865D6610B5B677246A45ECDC638CD55,reactivation,4,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,4
AA9BA4BF01266AD311E8AACD35933E1C,000000024,B1C621BACF2D0B7044855CA05A2D622A,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AA9BA4BF01266AD311E8AACD35933E1C,000000024,B068000C29D830FD11F01449F23CA433,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,3
AA9BA4BF01266AD311E8AACD35933E1C,000000024,AAABA4BF01266AD311E938F5D44026CA,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,3
AA9BA4BF01266AD311E8AACD35933E1C,000000024,AAABA4BF01266AD311E938F5D44026CB,reactivation,3,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,3
AA9BA4BF01266AD311E8AACD35933E1E,000000026,A2D40BAC030AF14A4EB47871A392F453,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AA9BA4BF01266AD311E8AACD35933E1E,000000026,B2E622D123FBD8A2402478F01FED755F,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,4
AA9BA4BF01266AD311E8AACD35933E1E,000000026,93F944C0DA8962FA4824AC96C2949883,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,4
AA9BA4BF01266AD311E8AACD35933E1E,000000026,AADDA4BF01266AD411EAAB1DE6687DFC,reactivation,3,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,4
AA9BA4BF01266AD311E8AACD35933E1E,000000026,AAABA4BF01266AD311E938F5D44026CC,reactivation,4,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,4
AA9BA4BF01266AD311E8AACD35933E20,000000028,AAABA4BF01266AD311E938F5D44026CD,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AA9BA4BF01266AD311E8AACD35933E24,000000032,AAABA4BF01266AD311E938F8BF104DB4,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,2
AA9BA4BF01266AD311E8AACD35933E24,000000032,AAABA4BF01266AD311E938F8BF104DB5,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,2
AA9BA4BF01266AD311E8AACD35933E26,000000034,8C2BBB173924216E469B81298B2A7188,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,2
AA9BA4BF01266AD311E8AACD35933E26,000000034,AAABA4BF01266AD311E938F8BF104DB6,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,2
AA9BA4BF01266AD311E8AACD35933E28,000000036,AB667DF98AB65AE54D57598315E8AB21,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,2
AA9BA4BF01266AD311E8AACD35933E28,000000036,AAABA4BF01266AD311E938F8BF104DB8,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,2
AA9BA4BF01266AD311E8AACD35933E29,000000037,86F83620B29C0F8D44D198CDB20FE5A1,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AA9BA4BF01266AD311E8AACD35933E2A,000000038,A9C2C6D2D97684694050EAD534E9A9CD,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AA9BA4BF01266AD311E8AACD35933E2B,000000039,A7C9EEFAD9B88EF24FCB0E8BEFEA602A,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AA9BA4BF01266AD311E8AACD35933E2B,000000039,A040B0054318D121436AAE91A6E099CF,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,2
AA9BA4BF01266AD311E8AACD35933E2B,000000039,AAABA4BF01266AD311E938F8BF104DB9,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,2
AA9BA4BF01266AD311E8AACD35933E30,000000044,AAABA4BF01266AD311E938F8BF104DBC,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AA9BA4BF01266AD311E8AACD35933E31,000000045,BA42803E830308DA47A64541A32FF6D4,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AA9BA4BF01266AD311E8AACD35933E32,000000046,A7EB7DFFBED0ABEB44B730102142003F,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AA9BA4BF01266AD311E8AACD35933E34,000000048,8F6F112FBC150FF742BF048EC393C2F4,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AA9BA4BF01266AD311E8AACD35933E34,000000048,82D8E1B03C917C3D4382364DF26C8A47,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,4
AA9BA4BF01266AD311E8AACD35933E34,000000048,BD9A10321E6507C949BB55C2D0FFD559,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,4
AA9BA4BF01266AD311E8AACD35933E34,000000048,A5E9B93EF70C73CC420D7C9E60E13904,reactivation,3,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,4
AA9BA4BF01266AD311E8AACD35933E34,000000048,BD8F7B2DEE79A52C453EDB0B11E150FE,reactivation,4,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,4
AA9BA4BF01266AD311E8AACD35933E35,000000049,A734FBE4361068824E87EEEC308C308E,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AA9BA4BF01266AD311E8AACD35933E35,000000049,B736F9AC3EC475274790469EF2CAFADE,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,3
AA9BA4BF01266AD311E8AACD35933E35,000000049,AAABA4BF01266AD311E938F8BF104DBE,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,3
AA9BA4BF01266AD311E8AACD35933E35,000000049,AAABA4BF01266AD311E938F8BF104DBF,reactivation,3,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,3
AA9BA4BF01266AD311E8AACD35933E36,000000050,AAABA4BF01266AD311E938F3EF416A50,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AA9BA4BF01266AD311E8AACD35933E38,000000052,B83F7085C22A003611E996C982DF2046,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AA9BA4BF01266AD311E8AACD35933E3A,000000054,9ACDC3836A09B7484846D736EC93A436,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,2
AA9BA4BF01266AD311E8AACD35933E3A,000000054,81AA8D3ACA9FE75D4D7401DFA4CDFCB5,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,2
AA9BA4BF01266AD311E8AACD35933E3B,000000055,AAABA4BF01266AD311E938F8BF104DC0,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AA9BA4BF01266AD311E8AACD35933E3C,000000056,9D26BBF6A8BB777E453F30F7D1E878FF,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,2
AA9BA4BF01266AD311E8AACD35933E3C,000000056,AAABA4BF01266AD311E938F8BF104DC1,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,2
AA9BA4BF01266AD311E8AACD35933E3D,000000057,A27C1FF5ABE05DFA43FF782F8FD975CC,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,8
AA9BA4BF01266AD311E8AACD35933E3D,000000057,B80D14C0BD4B93934A481285DB24990C,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,8
AA9BA4BF01266AD311E8AACD35933E3D,000000057,9946D787A882073C4845332EEA51631D,reactivation,3,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,8
AA9BA4BF01266AD311E8AACD35933E3D,000000057,BB182DA63BFC31564ED3CDFDAED30670,reactivation,4,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,8
AA9BA4BF01266AD311E8AACD35933E3D,000000057,B6176436B1FED0DD47338F7A5AD424E0,reactivation,5,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,8
AA9BA4BF01266AD311E8AACD35933E3D,000000057,B7F626D89CF5255946F3AA9E7E85870F,reactivation,6,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,8
AA9BA4BF01266AD311E8AACD35933E3D,000000057,AAABA4BF01266AD311E938F8BF104DC2,reactivation,7,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,8
AA9BA4BF01266AD311E8AACD35933E3D,000000057,AAABA4BF01266AD311E938F8BF104DC3,reactivation,8,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,8
AA9BA4BF01266AD311E8AACD35933E42,000000062,BA219D29FAAB860241719E1A72D3320D,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,2
AA9BA4BF01266AD311E8AACD35933E42,000000062,AAABA4BF01266AD311E938F8BF104DC5,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,2
AA9BA4BF01266AD311E8AACD35933E43,000000063,92615AA1E8E420154763C464B6C868EA,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,2
AA9BA4BF01266AD311E8AACD35933E43,000000063,AAABA4BF01266AD311E938F8BF104DC6,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,2
AA9BA4BF01266AD311E8AACD35933E44,000000064,88346CD2B53B95BC4D79FFDB86A2D381,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,4
AA9BA4BF01266AD311E8AACD35933E44,000000064,BDE634D4225A610243C3BB9EDE424B01,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,4
AA9BA4BF01266AD311E8AACD35933E44,000000064,AAABA4BF01266AD311E938F8BF104DC7,reactivation,3,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,4
AA9BA4BF01266AD311E8AACD35933E44,000000064,AAABA4BF01266AD311E938F8BF104DC8,reactivation,4,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,4
AA9BA4BF01266AD311E8AACD35933E45,000000065,B26208727BDC6DB64547736672283067,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AA9BA4BF01266AD311E8AACD35933E47,000000067,906FCC4487667721424E336F036A1F10,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AA9BA4BF01266AD311E8AACD35933E49,000000069,BAB99C0752C26B9D456F66257710FFA7,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,3
AA9BA4BF01266AD311E8AACD35933E49,000000069,AAB1A4BF01266AD311E97DB2B6DF9A6C,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,3
AA9BA4BF01266AD311E8AACD35933E49,000000069,AAABA4BF01266AD311E938F3EF416A52,reactivation,3,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,3
AA9BA4BF01266AD311E8AACD35933E4A,000000070,A6452053AE0FDC5C4D274BC1D5D5E28E,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AA9BA4BF01266AD311E8AACD35933E4E,000000074,AAABA4BF01266AD311E938F8BF104DC9,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AA9BA4BF01266AD311E8AACD35933E4F,000000075,B628D332C7C8CB914CF0CFFEC4D9C0CD,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,3
AA9BA4BF01266AD311E8AACD35933E4F,000000075,AAABA4BF01266AD311E938F8BF104DCA,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,3
AA9BA4BF01266AD311E8AACD35933E4F,000000075,AAABA4BF01266AD311E938F8BF104DCB,reactivation,3,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,3
AA9BA4BF01266AD311E8AACD35933E51,000000077,AAABA4BF01266AD311E938F8BF104DCC,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,2
AA9BA4BF01266AD311E8AACD35933E51,000000077,AAABA4BF01266AD311E938F8BF104DCD,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,2
AA9BA4BF01266AD311E8AACD35933E56,000000082,904449F5FC71E6CA419120A84F742972,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,2
AA9BA4BF01266AD311E8AACD35933E56,000000082,AAABA4BF01266AD311E938F8BF104DCF,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,2
AA9BA4BF01266AD311E8AACD35933E58,000000084,AAABA4BF01266AD311E938F8BF104DD1,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AA9BA4BF01266AD311E8AACD35933E5A,000000086,B05E47F6102E3FA443185306457CEA4A,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AA9BA4BF01266AD311E8AACD35933E5A,000000086,B12275E485BF79D04948A4A18CCEB282,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,2
AA9BA4BF01266AD311E8AACD35933E5A,000000086,AAABA4BF01266AD311E938F3EF416A53,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,2
AA9BA4BF01266AD311E8AACD35933E5C,000000088,AAABA4BF01266AD311E938F8BF104DD4,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,2
AA9BA4BF01266AD311E8AACD35933E5C,000000088,AAABA4BF01266AD311E938F8BF104DD5,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,2
AA9BA4BF01266AD311E8AACD35933E5E,000000090,AAABA4BF01266AD311E938F8BF104DD7,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AA9BA4BF01266AD311E8AACD35933E68,000000100,AAABA4BF01266AD311E938F8BF104DDC,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AA9BA4BF01266AD311E8AACD35933E6B,000000103,8A64BB2331DA98DF4C00D073509FDA62,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AA9BA4BF01266AD311E8AACD35933E6B,000000103,BED13A05BA63C98B4EA4FE1F88BFEA8E,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,6
AA9BA4BF01266AD311E8AACD35933E6B,000000103,BA04CB2CD9D63F3D47D5582458DA0487,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,6
AA9BA4BF01266AD311E8AACD35933E6B,000000103,B94126280BC66E5D42AF773AE3A9833F,reactivation,3,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,6
AA9BA4BF01266AD311E8AACD35933E6B,000000103,981049EB03ED1C814E219577504462BE,reactivation,4,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,6
AA9BA4BF01266AD311E8AACD35933E6B,000000103,9797CB4530DEFE314CEB3E71B5150229,reactivation,5,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,6
AA9BA4BF01266AD311E8AACD35933E6B,000000103,AAB1A4BF01266AD311E97DB4791CC6B4,reactivation,6,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,6
AA9BA4BF01266AD311E8AACD35933E6C,000000104,81E97934B8F8FC9240B437C8CE30E7D2,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AA9BA4BF01266AD311E8AACD35933E6F,000000107,9D18DD9F0BCD37E84DEE0789D1F37130,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,3
AA9BA4BF01266AD311E8AACD35933E6F,000000107,AAABA4BF01266AD311E938F8BF104DDE,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,3
AA9BA4BF01266AD311E8AACD35933E6F,000000107,AAABA4BF01266AD311E938F8BF104DDF,reactivation,3,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,3
AA9BA4BF01266AD311E8AACD35933E71,000000109,AAABA4BF01266AD311E938F8BF104DE0,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AA9BA4BF01266AD311E8AACD35933E74,000000112,8CF8E6B08845E27B44B9A5BB788D6727,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,2
AA9BA4BF01266AD311E8AACD35933E74,000000112,AF5C24745AA42E5D486B2E944DF8390D,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,2
AA9BA4BF01266AD311E8AACD35933E7A,000000118,AAABA4BF01266AD311E938F8BF104DE3,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AA9BA4BF01266AD311E8AACD35933E7E,000000122,AAABA4BF01266AD311E938F8BF104DE4,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,2
AA9BA4BF01266AD311E8AACD35933E7E,000000122,AAABA4BF01266AD311E938F8BF104DE5,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,2
AA9BA4BF01266AD311E8AACD35933E80,000000124,AAABA4BF01266AD311E938F8BF104DE6,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AA9BA4BF01266AD311E8AACD35933E82,000000126,97BF042A67FAF2B44DAE450A6FD3391F,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AA9BA4BF01266AD311E8AACD35933E83,000000127,AAABA4BF01266AD311E938F8BF104DE7,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AA9BA4BF01266AD311E8AACD35933E84,000000128,841305C96C8787D243AD9A841C1DCA7A,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,5
AA9BA4BF01266AD311E8AACD35933E84,000000128,87FD58B9741A6287465ECFF23BCDB4F1,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,5
AA9BA4BF01266AD311E8AACD35933E84,000000128,BD643F21ABF63DCD490423EB0732262B,reactivation,3,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,5
AA9BA4BF01266AD311E8AACD35933E84,000000128,AAABA4BF01266AD311E938F8BF104DE8,reactivation,4,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,5
AA9BA4BF01266AD311E8AACD35933E84,000000128,AAABA4BF01266AD311E938F3EF416A57,reactivation,5,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,5
AA9BA4BF01266AD311E8AACD35933E89,000000133,B487E2152F45C34B43AAC6FB38D9C3CD,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,4
AA9BA4BF01266AD311E8AACD35933E89,000000133,9EB684A0B0D26A374DA0445EA7EDA66E,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,4
AA9BA4BF01266AD311E8AACD35933E89,000000133,8F63A543EED87CA8404E7243947CEC48,reactivation,3,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,4
AA9BA4BF01266AD311E8AACD35933E89,000000133,AAABA4BF01266AD311E938F8BF104DE9,reactivation,4,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,4
AA9BA4BF01266AD311E8AACD35933E91,000000141,AAB1A4BF01266AD311E97DB4791CC6B7,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,2
AA9BA4BF01266AD311E8AACD35933E91,000000141,AAABA4BF01266AD311E938F8BF104DEA,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,2
AA9BA4BF01266AD311E8AACD35933E92,000000142,AAABA4BF01266AD311E938F8BF104DEB,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AA9BA4BF01266AD311E8AACD35933E94,000000144,A097998AFC21B700423417574D4CAED0,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AA9BA4BF01266AD311E8AACD35933E94,000000144,BE8FEFF02B0364C444FB2C256DE25F94,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,5
AA9BA4BF01266AD311E8AACD35933E94,000000144,BF4E61DF0FD43D1042BB94DA125108AA,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,5
AA9BA4BF01266AD311E8AACD35933E94,000000144,A95771BD79DFCCF74DC4BB272636342A,reactivation,3,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,5
AA9BA4BF01266AD311E8AACD35933E94,000000144,AAABA4BF01266AD311E938F8BF104DEC,reactivation,4,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,5
AA9BA4BF01266AD311E8AACD35933E94,000000144,AAABA4BF01266AD311E938F8BF104DED,reactivation,5,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,5
AA9BA4BF01266AD311E8AACD35933E97,000000147,AAB1A4BF01266AD311E97DB4791CC6B8,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AA9BA4BF01266AD311E8AACD35933E98,000000148,9EB3E4C57D461A134C23E6332A2E8BB8,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,3
AA9BA4BF01266AD311E8AACD35933E98,000000148,B7FD4F3B041C5ED54FCFA7EFAA07CDA7,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,3
AA9BA4BF01266AD311E8AACD35933E98,000000148,AAABA4BF01266AD311E938F8BF104DEE,reactivation,3,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,3
AA9BA4BF01266AD311E8AACD35933E99,000000149,BC80FC96824BF39B4238201625A03B76,active,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,1
AA9BA4BF01266AD311E8AACD35933E99,000000149,817AF710D9722DAF4DB3B6199F93DFAE,reactivation,1,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,selected,top-ranked candidate,7
AA9BA4BF01266AD311E8AACD35933E99,000000149,91F57207708243524E8BB6159C07C24A,reactivation,2,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,7
AA9BA4BF01266AD311E8AACD35933E99,000000149,816B09DD972558B14CBB6ED8654570B4,reactivation,3,"end_date DESC, start_date DESC, sale_date DESC, subscription_ref DESC",0,not_selected,lower-ranked candidate,7
